Estimate,Est.Error,Q2.5,Q97.5,Group,WeeksNom,TimeNom,Diet,Sex,Geno,Time,Weeks
21.718800741929954,1.3221515981577598,19.137749972459545,24.31888684049061,InsRCre.Male.HFD,39,30,HFD,Male,InsRCre,30,39
16.409311127122134,1.35579786728457,13.763691799731152,19.071077870004768,InsRCre.Male.HFD,39,60,HFD,Male,InsRCre,60,39
13.99073153142674,1.2828311222972246,11.473165726979644,16.50113368099947,InsRCre.Male.HFD,39,90,HFD,Male,InsRCre,90,39
12.685715386925875,1.2165462086293584,10.295835177675741,15.063270184747976,InsRCre.Male.HFD,39,120,HFD,Male,InsRCre,120,39
9.324487810928673,1.4125533676108373,6.54778338580519,12.085446134546656,InsRCre.Male.HFD,54,0,HFD,Male,InsRCre,0,54
19.13188080978989,1.4696610511065682,16.261458587422926,22.013050635176103,InsRCre.Male.HFD,54,15,HFD,Male,InsRCre,15,54
15.633528762111343,1.5624266413587145,12.568902201086585,18.684848981682045,InsRCre.Male.HFD,54,30,HFD,Male,InsRCre,30,54
10.628242632981431,1.594005251460946,7.499406893610893,13.757561107519045,InsRCre.Male.HFD,54,60,HFD,Male,InsRCre,60,54
9.433350812178558,1.5170274655837999,6.454468929100413,12.403985046554707,InsRCre.Male.HFD,54,90,HFD,Male,InsRCre,90,54
9.174455600100977,1.4575856318925025,6.3156561344472175,12.02289422958375,InsRCre.Male.HFD,54,120,HFD,Male,InsRCre,120,54
8.619626583075643,0.9780145765783169,6.707109097828151,10.54137101482578,WTCre.Female.HFD,9,0,HFD,Female,WTCre,0,9
24.39628259658698,1.0267335231099046,22.392895304733784,26.411904036744215,WTCre.Female.HFD,9,15,HFD,Female,WTCre,15,9
21.504846068346556,1.105020573925521,19.33306301846675,23.662698206494753,WTCre.Female.HFD,9,30,HFD,Female,WTCre,30,9
14.928676257117388,1.1259362939751647,12.721189601724985,17.13719009043332,WTCre.Female.HFD,9,60,HFD,Female,WTCre,60,9
11.812903242133006,1.0699352752568365,9.712002490936957,13.90571460168042,WTCre.Female.HFD,9,90,HFD,Female,WTCre,90,9
9.320553831261401,1.0160861287150218,7.326237977362196,11.310114119855262,WTCre.Female.HFD,9,120,HFD,Female,WTCre,120,9
9.298134885622105,1.1579214225851222,7.030657314420056,11.570933737335627,WTCre.Female.HFD,21,0,HFD,Female,WTCre,0,21
26.29988222480785,1.273918173951971,23.80574395198698,28.788487856090484,WTCre.Female.HFD,21,15,HFD,Female,WTCre,15,21
25.043376340080627,1.362009660587382,22.387782739177318,27.736628864219263,WTCre.Female.HFD,21,30,HFD,Female,WTCre,30,21
19.663297789116253,1.3954307367852856,16.93267220171071,22.409186842637997,WTCre.Female.HFD,21,60,HFD,Female,WTCre,60,21
17.64986682831227,1.2461440803063184,15.21130390140258,20.091434858051333,WTCre.Female.HFD,21,90,HFD,Female,WTCre,90,21
14.198766785068402,1.188244552879823,11.88022254848004,16.520284681884345,WTCre.Female.HFD,21,120,HFD,Female,WTCre,120,21
10.402817063267507,1.0727260887062933,8.29771324115842,12.498250956009723,WTCre.Female.HFD,39,0,HFD,Female,WTCre,0,39
25.573947556217888,1.1174794145687814,23.385281519831764,27.764328503132244,WTCre.Female.HFD,39,15,HFD,Female,WTCre,15,39
26.39012465957897,1.2550562874637579,23.92542969152086,28.844562516514593,WTCre.Female.HFD,39,30,HFD,Female,WTCre,30,39
21.366841799653386,1.372159685870092,18.687008140124565,24.058686790187416,WTCre.Female.HFD,39,60,HFD,Female,WTCre,60,39
17.647313502858456,1.23677568627694,15.236112483212505,20.09105430485446,WTCre.Female.HFD,39,90,HFD,Female,WTCre,90,39
16.401019129634218,1.26683372786485,13.922094486400837,18.876283069359353,WTCre.Female.HFD,39,120,HFD,Female,WTCre,120,39
9.537106829566781,1.2616750762487965,7.065813263965818,12.026734465747504,WTCre.Female.HFD,54,0,HFD,Female,WTCre,0,54
26.796968395817242,1.387878465089804,24.09817984586438,29.539295041948996,WTCre.Female.HFD,54,15,HFD,Female,WTCre,15,54
25.84556664607185,1.4851098497343456,22.951762567542385,28.763337148540366,WTCre.Female.HFD,54,30,HFD,Female,WTCre,30,54
17.827921080779284,1.397039556993327,15.084798031581494,20.570996391274,WTCre.Female.HFD,54,60,HFD,Female,WTCre,60,54
15.970990942383205,1.3429297555961233,13.343692043521795,18.596067236698,WTCre.Female.HFD,54,90,HFD,Female,WTCre,90,54
13.03962434826945,1.2944461966717453,10.500392315299642,15.579032034337644,WTCre.Female.HFD,54,120,HFD,Female,WTCre,120,54
9.735038906934482,1.4191097288476913,6.948860671721719,12.519229196376937,WTCre.Male.HFD,9,0,HFD,Male,WTCre,0,9
23.548192360075312,1.4835650358435581,20.63475403653669,26.46676899031681,WTCre.Male.HFD,9,15,HFD,Male,WTCre,15,9
24.439670709965743,1.5971874979511942,21.30190674587086,27.571712403399335,WTCre.Male.HFD,9,30,HFD,Male,WTCre,30,9
19.828606721722927,1.6274420268513836,16.634530715906532,23.00544512701259,WTCre.Male.HFD,9,60,HFD,Male,WTCre,60,9
16.810518997473576,1.545449620724988,13.787321003499999,19.84433625799867,WTCre.Male.HFD,9,90,HFD,Male,WTCre,90,9
14.353491066496664,1.4756990172579039,11.457636318695895,17.24456702735686,WTCre.Male.HFD,9,120,HFD,Male,WTCre,120,9
11.392355849715946,1.632637524037173,8.189422469265267,14.590240072355996,WTCre.Male.HFD,25,0,HFD,Male,WTCre,0,21
25.363959995277206,1.685853361030259,22.0495159329784,28.654880730313852,WTCre.Male.HFD,25,15,HFD,Male,WTCre,15,21
24.02039261454199,1.7954401307907788,20.504960329439253,27.54095705684622,WTCre.Male.HFD,25,30,HFD,Male,WTCre,30,21
20.29274263451684,1.8218422613664484,16.71147752290902,23.856577889549236,WTCre.Male.HFD,25,60,HFD,Male,WTCre,60,21
16.774928594197757,1.7423105120997426,13.347419508865372,20.18232406857933,WTCre.Male.HFD,25,90,HFD,Male,WTCre,90,21
15.029092154475224,1.6801078787167496,11.736699133747104,18.318981565866714,WTCre.Male.HFD,25,120,HFD,Male,WTCre,120,21
9.554905248672371,1.281337575191773,7.038629875658225,12.069243890343405,WTCre.Male.HFD,39,0,HFD,Male,WTCre,0,39
22.1906925797416,1.3405831802822812,19.566933139700044,24.812429005604628,WTCre.Male.HFD,39,15,HFD,Male,WTCre,15,39
19.43999283605485,1.4564445634038947,16.58836583164835,22.309153746295884,WTCre.Male.HFD,39,30,HFD,Male,WTCre,30,39
15.41647080260132,1.484283476416361,12.51277426664882,18.3368143035871,WTCre.Male.HFD,39,60,HFD,Male,WTCre,60,39
11.938091302037293,1.4030629251682083,9.1856588991054,14.688384684885516,WTCre.Male.HFD,39,90,HFD,Male,WTCre,90,39
11.953940285700188,1.3384754800434993,9.325349142293767,14.582862095282747,WTCre.Male.HFD,39,120,HFD,Male,WTCre,120,39
8.806119835434865,1.6318622024498226,5.614953694082577,11.997860012163388,WTCre.Male.HFD,54,0,HFD,Male,WTCre,0,54
19.57602046803296,1.692555869500772,16.254464933494152,22.911609245644406,WTCre.Male.HFD,54,15,HFD,Male,WTCre,15,54
14.514741756548078,1.7988875103855648,10.994528629079447,18.05659393067817,WTCre.Male.HFD,54,30,HFD,Male,WTCre,30,54
11.42665876473455,1.8269169970864818,7.836033242667976,15.00267197106576,WTCre.Male.HFD,54,60,HFD,Male,WTCre,60,54
10.08468736815397,1.741235717863015,6.670783915640065,13.495440419097163,WTCre.Male.HFD,54,90,HFD,Male,WTCre,90,54
8.553889641267915,1.6720121678779127,5.274344461356693,11.84630914450162,WTCre.Male.HFD,54,120,HFD,Male,WTCre,120,54
